name,genres,popularity
Mushroomhead,"['alternative metal', 'cleveland metal', 'industrial metal', 'nu metal', 'rap metal']",53
Skindred,"['nu metal', 'rap metal', 'reggae fusion', 'welsh metal', 'welsh rock']",58
Blackway,['nyc rap'],55
OmenXIII,"['cloud rap', 'dark trap']",53
guardin,"['cloud rap', 'emo rap']",52
Kairo Keyz,"['london rap', 'uk melodic rap']",61
Big Sad 1900,"['cali rap', 'westcoast flow']",49
MACAN,"['russian gangster rap', 'russian hip hop']",64
Lucio101,"['german alternative rap', 'german drill', 'german hip hop']",68
Lul Tys,['cali rap'],49
Freeway,"['battle rap', 'hardcore hip hop', 'philly rap']",53
Sơn Tùng M-TP,"['v-pop', 'vietnamese idol pop', 'vietnamese melodic rap']",64
Yung Bans,"['cloud rap', 'plugg', 'trap', 'underground hip hop']",53
Brabo Gator,"['country rap', 'redneck']",49
CRUCIFIX,"['country rap', 'redneck']",50
B Jack$,['new jersey underground rap'],52
MC Ren,['west coast rap'],55
Souls Of Mischief,"['alternative hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap']",55
Trae Tha Truth,"['dirty south rap', 'houston rap', 'trap']",51
Lil God Dan,['aesthetic rap'],54
Philthy Rich,"['cali rap', 'hyphy', 'oakland hip hop']",49
Lil' Troy,['dirty south rap'],50
Bazanji,"['deep underground hip hop', 'indie pop rap']",55
Yung Kage,['aesthetic rap'],52
Rare of Breed,['maga rap'],49
Lud Foe,"['chicago rap', 'detroit trap']",49
Rowdy Rebel,['nyc rap'],53
StanWill,"['detroit hip hop', 'scam rap']",49
Control Machete,"['chicano rap', 'latin alternative', 'mexican hip hop', 'mexican rock', 'rap underground mexicano', 'rock en espanol']",60
Cold Hart,"['cloud rap', 'emo rap']",54
Speed Gang,['viral rap'],51
Silkk The Shocker,"['dirty south rap', 'new orleans rap']",49
Digable Planets,"['afrofuturism', 'east coast hip hop', 'hip hop', 'jazz rap', 'psychedelic hip hop']",53
Queen Latifah,"['conscious hip hop', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'new jersey rap']",54
Caskey,"['deep underground hip hop', 'florida rap']",50
Yung Craka,['meme rap'],53
CHANMINA,"['j-rap', 'josei rap']",64
Pete Rock,"['east coast hip hop', 'instrumental hip hop', 'jazz rap']",55
Shwabadi,['anime rap'],52
Rx Papi,"['cloud rap', 'plugg']",51
Zola,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']",68
monte booker,"['indie hip hop', 'viral rap']",51
Lil Bean,['cali rap'],49
POORSTACY,"['emo rap', 'melodic rap']",53
Sewerperson,['emo rap'],51
La Kikada,['rap dominicano'],52
demxntia,"['bedroom r&b', 'emo rap']",57
7 Minutoz,"['nerdcore brasileiro', 'rap geek']",67
FACE,"['kavkaz', 'russian emo rap', 'russian grime', 'russian hip hop', 'russian trap']",64
Haiti Babii,"['cali rap', 'westcoast flow']",50
Epik High,"['k-pop', 'k-rap', 'korean old school hip hop']",56
MC Virgins,['meme rap'],52
OMB Peezy,"['alabama rap', 'baton rouge rap', 'cali rap', 'florida rap', 'memphis hip hop', 'sacramento hip hop']",50
Favé,"['drill francais', 'pop urbaine', 'rap francais']",67
Giggs,"['grime', 'london rap', 'uk hip hop']",62
Yung Filly,['london rap'],61
Kill Bill: The Rapper,['lo-fi rap'],50
DUSTY,"['emo rap', 'sad rap']",52
TisaKorean,"['houston rap', 'viral rap']",51
Ana Tijoux,"['chilean rock', 'latin alternative', 'latintronica', 'rap chileno', 'rap feminino chileno', 'rap latina', 'rap politico']",61
Tony Yayo,"['dirty south rap', 'hip hop', 'queens hip hop']",56
Zion.T,"['k-pop', 'k-rap', 'korean r&b']",57
The Seige,['cali rap'],55
Eddy Baker,"['cloud rap', 'dark trap', 'underground hip hop']",53
Chyde,['swedish underground rap'],54
UZI,"['french hip hop', 'pop urbaine', 'rap francais']",67
Cali Swag District,['pop rap'],52
lentra,"['canadian hip hop', 'meme rap']",53
Young Drummer Boy,['chicano rap'],48
BigKayBeezy,"['chicago rap', 'philly drill']",50
Hov1,"['fotbollslatar', 'swedish idol pop', 'swedish pop', 'swedish pop rap']",67
Guy2Bezbar,"['french hip hop', 'pop urbaine', 'rap francais']",67
HalaCG,"['anime rap', 'otacore']",52
B-Legit,"['g funk', 'hyphy', 'west coast rap']",51
Hobo Johnson,"['emo rap', 'sacramento hip hop']",50
Lirico En La Casa,"['dembow', 'rap dominicano']",61
Limbo,['lo-fi rap'],51
Skee-Lo,['west coast rap'],53
Al2 El Aldeano,"['cuban alternative', 'hip hop cubano', 'rap conciencia']",59
Yung Bruh,['cloud rap'],50
Louie TheSinger,['texas latin rap'],48
6 Dogs,"['cloud rap', 'dark trap', 'melodic rap']",50
Lyfe Jennings,"['contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'urban contemporary']",49
SSGKobe,"['pluggnb', 'rage rap']",51
Joey Purp,"['chicago rap', 'indie hip hop', 'underground hip hop']",50
Dat Boi Dee,"['italian hip hop', 'rap napoletano']",67
Junior M.A.F.I.A.,"['dirty south rap', 'east coast hip hop']",53
Orelsan,"['french hip hop', 'old school rap francais', 'rap conscient']",66
Dizzy Wright,"['conscious hip hop', 'indie pop rap', 'underground hip hop']",50
Yung Pinch,"['melodic rap', 'oc rap']",50
Soulja Slim,"['bounce', 'dirty south rap', 'new orleans rap']",48
Dorrough Music,"['dfw rap', 'dirty south rap']",48
Naza,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']",66
RPT MCK,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap', 'vietnamese trap']",64
Luccas Carlos,"['brazilian hip hop', 'pop nacional', 'pop rap brasileiro', 'r&b brasileiro']",67
Indiomar,"['latin christian', 'latin worship', 'rap cristiano', 'reggaeton cristiano']",58
Rob Bailey & The Hustle Standard,['military rap'],56
AKLO,['j-rap'],58
DJ Jazzy Jeff & The Fresh Prince,"['golden age hip hop', 'old school hip hop', 'philly rap']",52
Chavo,['cloud rap'],50
Watsky,"['abstract hip hop', 'indie pop rap', 'nerdcore']",50
5ive,['st louis rap'],53
Black Kray,"['cloud rap', 'plugg', 'pluggnb']",51
JELEEL!,"['rage rap', 'rhode island rap']",53
Basta,"['russian gangster rap', 'russian hip hop', 'russian pop']",62
Token,"['boston hip hop', 'deep underground hip hop', 'indie pop rap']",52
Luidji,"['cloud rap francais', 'french hip hop']",66
Ceza,"['azeri rap', 'turkish hip hop']",66
$tupid Young,"['asian american hip hop', 'cali rap']",49
SaysoTheMac,['cali rap'],47
Musicality,['anime rap'],52
Le$,['houston rap'],48
FJ Outlaw,"['country rap', 'redneck']",48
Da Real Gee Money,"['baton rouge rap', 'memphis hip hop']",48
Rocko,"['atl hip hop', 'dirty south rap', 'old school atlanta hip hop', 'trap']",49
38 Spesh,"['boom bap', 'upstate ny rap']",50
Fabri Fibra,"['italian hip hop', 'italian pop', 'rap napoletano']",67
Lil Kleine,"['dutch hip hop', 'dutch rap pop']",66
Bankroll Fresh,"['atl hip hop', 'dirty south rap', 'trap']",48
Fear Factory,"['alternative metal', 'groove metal', 'industrial metal', 'metal', 'nu metal', 'rap metal']",53
Suga Free,"['g funk', 'west coast rap']",48
Booka600,['chicago rap'],51
Bezz Believe,"['country rap', 'redneck']",48
kizaru,"['russian emo rap', 'russian hip hop', 'russian trap']",63
Drew The Architect,['cloud rap'],52
Ollie,"['indie pop rap', 'sad rap']",51
Youngbloodz,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']",49
Nebu Kiniza,"['melodic rap', 'plugg']",50
Mc Window,['tamaulipas rap'],53
Phyno,"['afrobeats', 'afropop', 'igbo pop', 'igbo rap', 'nigerian hip hop', 'nigerian pop']",63
gins&melodies,"['pinoy hip hop', 'tagalog rap']",65
Do Or Die,"['bounce', 'chicago rap', 'gangster rap', 'memphis hip hop', 'southern hip hop']",47
Dreezy,"['chicago rap', 'drill', 'trap queen']",50
GAWVI,"['christian hip hop', 'miami hip hop', 'rap cristiano']",50
Cypress Spring,"['country rap', 'redneck']",48
ZayBang,['cali rap'],47
Leaf Ward,"['philly drill', 'philly rap']",48
Topher,['maga rap'],49
Yasin,"['swedish gangsta rap', 'swedish hip hop', 'swedish trap', 'swedish trap pop']",66
Da Brat,"['chicago rap', 'contemporary r&b', 'dirty south rap', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",51
B.G.,"['dirty south rap', 'new orleans rap']",48
Ca$h Out,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'trap']",48
again&again,"['lo-fi rap', 'modern alternative pop']",50
Kaaris,"['drill francais', 'french hip hop', 'pop urbaine', 'rap francais', 'trap antillais']",66
RIN,"['german cloud rap', 'german hip hop']",66
Natos y Waor,"['rap underground espanol', 'spanish hip hop', 'urbano espanol']",66
Cam Steady,['anime rap'],50
New Boyz,['pop rap'],49
Spinabenz,"['florida drill', 'florida rap']",49
Brotha Lynch Hung,"['horrorcore', 'sacramento hip hop', 'west coast rap']",47
Maikel Delacalle,"['rap canario', 'trap latino', 'urbano espanol']",63
Gio Pika,"['russian hip hop', 'russian underground rap']",63
Night Skinny,"['italian hip hop', 'rap siciliano', 'trap italiana']",70
Dem Franchize Boyz,"['atl hip hop', 'crunk', 'dirty south rap', 'southern hip hop']",49
Jeff Redd,['new school turkce rap'],66
Fumez The Engineer,"['melodic drill', 'uk drill', 'uk hip hop', 'uk melodic rap']",62
ayokay,"['electropop', 'indie electropop', 'indie pop rap', 'indie poptimism']",49
Jaah SLT,['viral rap'],50
HELLMERRY,"['pinoy hip hop', 'tagalog rap']",65
MiyaGi,"['russian gangster rap', 'russian hip hop', 'russian reggae']",63
Bandmanrill,['new jersey underground rap'],48
GameboyJones,['anime rap'],49
Stove God Cooks,"['boom bap', 'upstate ny rap']",51
Chris MC,['rap mineiro'],66
Soprano,"['french hip hop', 'french pop', 'rap marseille']",65
Rexx Life Raj,"['cali rap', 'canadian hip hop']",49
Digga D,"['aussie drill', 'london rap', 'melodic drill', 'uk hip hop']",63
RaiNao,['rap boricua'],57
KINGMOSTWANTED,"['cali rap', 'viral rap', 'westcoast flow']",47
Bryann T,['maga rap'],47
Egypt Central,"['christian rock', 'post-grunge', 'rap rock']",52
T9ine,"['florida drill', 'florida rap']",48
8Ball & MJG,"['dirty south rap', 'memphis hip hop']",47
Skizzy Mars,['indie pop rap'],48
Sik-K,"['k-rap', 'korean r&b']",55
Lil Gnar,"['atl hip hop', 'melodic rap']",51
mansionz,['indie pop rap'],49
Kinto Sol,"['chicano rap', 'latin hip hop', 'mexican hip hop']",54
Lyson,['cloud rap'],52
Chris Hosier,"['country rap', 'redneck']",47
MASN,['sad rap'],52
K Suave,['rage rap'],49
Hi-C,"['chicago bop', 'cloud rap', 'glitchcore', 'plugg', 'sigilkore']",49
Saviii 3rd,"['cali rap', 'westcoast flow']",46
SHOP BOYZ,"['atl hip hop', 'dirty south rap', 'futuristic swag']",47
Big Pokey,"['chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']",47
Premo Rice,['dmv rap'],47
Comando Exclusivo,['narco rap'],55
The Jacka,"['cali rap', 'hyphy', 'oakland hip hop']",47
Eirian Music,"['mexican hip hop', 'rap regio', 'trap mexicano']",56
Felly,['indie pop rap'],49
BIN,"['rap baixada fluminense', 'trap brasileiro', 'trap carioca']",65
C.M.L.,"['cali rap', 'sacramento hip hop']",46
Lenny Cooper,"['country rap', 'redneck']",47
Kuma the Third,['aesthetic rap'],52
Kottonmouth Kings,"['horrorcore', 'rap metal', 'rap rock']",47
Thutmose,['indie pop rap'],53
Thekidszn,['sad rap'],52
