name,genres,popularity
Tyrese,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",58
Niska,"['french hip hop', 'pop urbaine', 'r&b francais']",74
Dropkick Murphys,"['boston punk', 'boston rock', 'celtic punk', 'celtic rock', 'punk']",62
Adi Oasis,"['indie r&b', 'indie soul']",62
Blanco Brown,"['black americana', 'country rap']",58
Pretty Ricky,"['dirty south rap', 'hip pop', 'miami hip hop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",58
Crush,"['k-pop', 'korean r&b']",65
October London,['neo r&b'],57
Peter Bjorn and John,"['alternative dance', 'baroque pop', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",62
Hamza,"['belgian hip hop', 'cloud rap francais', 'french hip hop', 'pop urbaine', 'rap belge']",74
A. G. Cook,"['bubblegum bass', 'escape room', 'hyperpop', 'proto-hyperpop']",60
Darci,['dark r&b'],64
Samuray,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",62
SOPHIE,"['art pop', 'bubblegum bass', 'deconstructed club', 'escape room', 'hyperpop', 'proto-hyperpop', 'transpop']",61
Flow G,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",72
Simply Red,"['british soul', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",69
PLVTINUM,['dark r&b'],61
Buddy,"['alternative r&b', 'cali rap']",58
22Gz,"['brooklyn drill', 'nyc rap']",59
Chrisette Michele,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",58
Bell Biv DeVoe,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",58
Joe Cocker,"['album rock', 'blues rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",65
CHIKA,"['alabama rap', 'alternative r&b']",63
Future Islands,"['alternative dance', 'art pop', 'baltimore indie', 'chamber pop', 'indie rock', 'indietronica', 'neo-synthpop', 'shimmer pop']",61
midwxst,"['bedroom r&b', 'glitchcore', 'hyperpop', 'proto-hyperpop']",58
Tony! Toni! Toné!,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",56
Leven Kali,['alternative r&b'],61
Vedo,['pop r&b'],61
Luke Chiang,"['bedroom r&b', 'chill r&b']",64
Zak Abel,"['uk contemporary r&b', 'uk pop']",65
Ladron,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",61
Marcus King,"['modern blues', 'modern blues rock']",57
La Mafia,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera', 'tejano']",62
Grand Funk Railroad,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",57
Royal Blood,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",64
Robert Glasper,"['contemporary jazz', 'indie jazz', 'indie soul', 'jazz', 'modern jazz piano', 'neo r&b', 'neo soul']",59
ODIE,['canadian contemporary r&b'],58
Cherish,"['atl hip hop', 'girl group', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",64
Joe Walsh,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",56
Bohnes,"['dark r&b', 'rebel blues']",59
Chandler Leighton,"['alt z', 'dark r&b', 'la pop']",58
Waxahatchee,"['alabama indie', 'bubblegrunge', 'chamber pop', 'countrygaze', 'indie pop', 'indie rock']",56
Rocco,['bedroom r&b'],59
Montell Jordan,"['contemporary r&b', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",59
Andrew Bird,"['baroque pop', 'chamber pop', 'chicago indie', 'indie rock', 'melancholia', 'stomp and holler']",58
Pedro Infante,"['bolero', 'bolero mexicano', 'mariachi', 'ranchera']",65
Faces,"['blues rock', 'classic rock', 'country rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'roots rock', 'singer-songwriter']",57
Jefferson Airplane,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']",61
Avant,"['contemporary r&b', 'r&b', 'urban contemporary']",56
Justine Skye,"['pop r&b', 'r&b']",64
Maddix,"['big room', 'hypertechno']",67
The Prodigy,"['big beat', 'breakbeat', 'dance rock', 'hardcore techno', 'rave']",66
Fantasia,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",58
Lil Reese,"['chicago bop', 'chicago drill', 'chicago rap', 'drill']",58
Jermaine Dupri,"['atl hip hop', 'contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",58
reezy,"['german hip hop', 'german r&b']",73
Bobby Brown,"['contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",57
Javier Solís,"['bolero', 'bolero mexicano', 'mariachi', 'ranchera']",65
Pineapple StormTv,"['rap baiano', 'trap baiano']",73
Tank,['r&b'],56
Rayvon,"['barbadian pop', 'reggae fusion']",62
Remy Ma,"['alternative r&b', 'bronx hip hop', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap queen', 'urban contemporary']",60
Ramón Ayala,"['banda', 'grupera', 'musica mexicana', 'norteno', 'ranchera', 'tejano']",58
DPR LIVE,['korean r&b'],61
Gaeko,"['k-rap', 'korean r&b']",65
RINI,"['australian r&b', 'bedroom soul', 'chill r&b']",61
IDLES,"['bristol indie', 'crank wave', 'indie rock', 'modern rock']",62
Traveling Wilburys,"['album rock', 'beatlesque', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'supergroup']",59
otuka,"['bedroom r&b', 'zoomergaze']",57
KIRBY,"['alternative r&b', 'indie triste']",60
Mannie Fresh,"['bounce', 'dirty south rap']",55
Nicky Romero,"['big room', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",64
The Turtles,"['bubblegum pop', 'classic rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock-and-roll', 'rockabilly']",61
The Lovin' Spoonful,"['bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock-and-roll', 'soft rock']",58
Mahalia,"['alternative r&b', 'indie anthem-folk', 'uk contemporary r&b']",61
Mick Jenkins,"['alternative hip hop', 'alternative r&b', 'chicago rap', 'conscious hip hop', 'drill', 'underground hip hop']",58
Anna Wise,['alternative r&b'],58
yvngxchris,"['bedroom r&b', 'plugg']",55
Sisqo,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",59
Cruza,['indie r&b'],56
potsu,"['japanese chillhop', 'lo-fi beats', 'lo-fi rap']",58
Soul For Real,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b']",55
Baco Exu do Blues,"['pop rap brasileiro', 'rap baiano', 'trap brasileiro']",72
Soolking,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap algerien']",71
Hiatus Kaiyote,"['alternative r&b', 'australian r&b', 'indie soul', 'shiver pop']",59
Takayoshi,['bedroom r&b'],59
The Moody Blues,"['album rock', 'art rock', 'british invasion', 'classic rock', 'country rock', 'flute rock', 'folk rock', 'mellow gold', 'progressive rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",58
Dionne Warwick,"['adult standards', 'brill building pop', 'disco', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",62
My Morning Jacket,"['chamber pop', 'indie rock', 'jam band', 'louisville indie', 'melancholia', 'roots rock', 'stomp and holler']",54
The Heavy,"['bath indie', 'modern blues rock']",59
Tommy James & The Shondells,"['bubblegum pop', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock-and-roll']",56
Colde,['korean r&b'],62
TAEYANG,"['k-pop', 'korean r&b']",64
Obongjayar,['experimental r&b'],63
Sinéad Harnett,"['alternative r&b', 'gauze pop', 'uk contemporary r&b']",59
Jaheim,"['contemporary r&b', 'r&b', 'urban contemporary']",56
George Thorogood & The Destroyers,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock']",58
Austin Giorgio,"['dark r&b', 'gen z singer-songwriter', 'singer-songwriter pop']",58
Yves Tumor,"['art pop', 'escape room', 'experimental pop', 'experimental r&b', 'hypnagogic pop']",57
Rusted Root,"['jam band', 'pittsburgh rock']",58
KSHMR,"['big room', 'dutch house', 'edm', 'electro house', 'indian edm', 'pop dance', 'progressive electro house', 'slap house']",65
Besomorph,"['alt z', 'dark r&b', 'slap house', 'traprun']",63
B.B. King,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul', 'soul blues', 'traditional blues']",62
Dru Hill,"['contemporary r&b', 'r&b', 'urban contemporary']",56
DISPATCH,"['jam band', 'modern folk rock']",54
Ex Habit,['dark r&b'],62
Grupo Libra,"['banda', 'duranguense', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",59
Layton Greene,['pop r&b'],56
Babyface,"['contemporary r&b', 'r&b', 'urban contemporary']",58
The Decemberists,"['baroque pop', 'canadian indie', 'chamber pop', 'indie rock', 'modern folk rock', 'stomp and holler']",55
Mint Condition,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b']",54
Sepultura,"['alternative metal', 'brazilian groove metal', 'brazilian metal', 'brazilian thrash metal', 'death metal', 'deathrash', 'groove metal', 'hard rock', 'latin metal', 'metal', 'metal mineiro', 'nu metal', 'old school thrash', 'speed metal', 'thrash metal']",62
NATHY PELUSO,"['r&b en espanol', 'rap latina']",68
Tierra Whack,['alternative r&b'],56
DESTIN CONRAD,['alternative r&b'],56
PJ Morton,"['neo r&b', 'neo soul']",58
Fernandinho,"['brazilian gospel', 'rock gospel brasileiro']",71
dvsn,"['canadian contemporary r&b', 'r&b']",57
Emotional Oranges,['indie r&b'],58
En Vogue,"['contemporary r&b', 'girl group', 'hip pop', 'new jack swing', 'r&b', 'urban contemporary']",57
DeBarge,"['contemporary r&b', 'funk', 'quiet storm', 'urban contemporary']",57
PawPaw Rod,['indie r&b'],56
Total,"['contemporary r&b', 'hip pop', 'r&b']",56
JJ Grey & Mofro,"['jam band', 'modern blues', 'modern blues rock', 'roots rock', 'swamp rock']",54
Brian McKnight,"['contemporary r&b', 'quiet storm', 'r&b', 'urban contemporary']",61
Amr Diab,"['arab pop', 'belly dance', 'egyptian pop', 'persian pop', 'rif']",67
Natiruts,"['brazilian reggae', 'brazilian rock', 'reggae tuga']",71
Charlotte Day Wilson,"['alternative r&b', 'canadian contemporary r&b', 'indie soul']",59
The Dresden Dolls,"['boston rock', 'dark cabaret', 'piano rock', 'steampunk']",58
Mannequin Pussy,"['bubblegrunge', 'indie punk', 'modern hardcore', 'modern power pop', 'riot grrrl']",54
benny mayne,"['canadian contemporary r&b', 'dark r&b']",59
Terrace Martin,"['alternative r&b', 'indie soul']",57
TV On The Radio,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop']",56
Princess Nokia,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'trap queen']",58
Dj Samir,['remix brasileiro'],66
Jimmie Allen,"['black americana', 'contemporary country', 'country road', 'modern country rock']",54
Donell Jones,"['contemporary r&b', 'r&b', 'urban contemporary']",56
starfall,['bedroom r&b'],59
Connor Kauffman,['dark r&b'],57
Djonga,"['afrofuturismo brasileiro', 'brazilian hip hop', 'rap mineiro']",71
BLK ODYSSY,['alternative r&b'],58
Mc Jacaré,"['arrochadeira', 'deboxe', 'funk 150 bpm', 'funk mtg', 'funk rj', 'trap funk']",71
Mereba,['alternative r&b'],56
What So Not,"['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'vapor twitch']",56
Gary Clark Jr.,"['electric blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']",57
Franglish,"['french hip hop', 'pop urbaine', 'r&b francais']",70
Salve Malak,['pop rap brasileiro'],71
Rayito Colombiano,"['banda', 'cumbia sonidera', 'musica mexicana', 'norteno', 'ranchera', 'tropical']",62
DaniLeigh,"['r&b', 'rap latina']",57
Derek & The Dominos,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter']",58
Case,"['contemporary r&b', 'new jack swing', 'r&b']",56
Stileto,['dark r&b'],58
Dro Kenji,['bedroom r&b'],54
Raveena,"['alternative r&b', 'indie soul']",56
YOON MIRAE,"['k-pop', 'korean ost', 'korean pop', 'korean r&b']",65
Al James,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",69
Jesse Barrera,"['bedroom r&b', 'chill r&b']",63
Poo Bear,['pop r&b'],62
Supergrass,"['alternative rock', 'britpop', 'oxford indie']",61
tobi lou,"['chicago rap', 'indie hip hop', 'indie r&b']",57
Cautious Clay,"['indie r&b', 'nyc pop']",56
Donovan,"['british folk', 'british invasion', 'classic rock', 'folk', 'folk rock', 'glam rock', 'psychedelic folk', 'psychedelic rock', 'scottish singer-songwriter', 'singer-songwriter']",57
Luh Kel,"['pop r&b', 'st louis rap']",57
Placebo,"['alternative rock', 'britpop', 'permanent wave', 'rock']",65
Nafeesisboujee,['bedroom r&b'],55
Anita Baker,"['funk', 'neo soul', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",56
Canned Heat,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'psychedelic rock', 'traditional blues']",59
Jethro Tull,"['album rock', 'art rock', 'blues rock', 'classic rock', 'flute rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'symphonic rock']",59
Wolfmother,"['alternative rock', 'australian psych', 'garage rock', 'modern blues rock', 'modern rock', 'rock']",59
Josh Levi,['dark r&b'],57
Sevyn Streeter,"['hip pop', 'r&b', 'trap queen', 'urban contemporary']",57
Amerie,"['contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",57
David Tao,"['chinese r&b', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",63
Aurora Olivas,['dark r&b'],62
SAYGRACE,['r&b'],60
Mae Muller,"['uk contemporary r&b', 'uk pop']",58
Tedeschi Trucks Band,"['blues rock', 'electric blues', 'jam band', 'modern blues', 'roots rock', 'southern rock']",53
Reed Wonder,['dark r&b'],62
Viento Y Sol,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",59
Little Feat,"['blues rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'jam band', 'mellow gold', 'roots rock', 'southern rock', 'swamp rock']",53
Yaya Bey,"['alternative r&b', 'experimental r&b']",60
eaJ,['bedroom r&b'],59
Sharon Jones & The Dap-Kings,"['black americana', 'funk', 'retro soul', 'soul']",59
Los Askis,"['banda', 'cumbia andina mexicana', 'cumbia sonidera', 'musica mexicana', 'norteno', 'ranchera', 'tropical']",61
The Raconteurs,"['alternative rock', 'garage rock', 'garage rock revival', 'indie rock', 'modern blues rock', 'modern rock', 'rock', 'supergroup']",56
Natasha Mosley,['pop r&b'],57
Mach-Hommy,"['alternative hip hop', 'boom bap', 'chill abstract hip hop', 'drumless hip hop', 'new jersey rap', 'psychedelic hip hop']",55
Next,"['boy band', 'contemporary r&b', 'minneapolis sound', 'new jack swing', 'r&b', 'urban contemporary']",56
Amber Mark,"['alternative r&b', 'indie soul', 'nyc pop']",57
SoMo,"['pop r&b', 'r&b', 'teen pop']",56
Trina,"['contemporary r&b', 'dirty south rap', 'hip pop', 'miami hip hop', 'r&b', 'rap latina', 'southern hip hop', 'trap queen']",54
Vicente Garcia,"['bachata', 'dominican pop', 'reggae en espanol']",62
Toby Mai,['dark r&b'],60
Elmiene,['indie r&b'],56
Hojean,['bedroom r&b'],57
Guardianes Del Amor,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",60
Jon B.,"['contemporary r&b', 'r&b', 'urban contemporary']",53
The Mighty Mighty Bosstones,"['boston punk', 'boston rock', 'punk', 'ska', 'ska punk', 'skate punk']",54
pH-1,"['k-rap', 'korean r&b']",59
Kem,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",53
Alonzo,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap marseille']",70
Ten Years After,"['blues rock', 'british blues', 'classic rock', 'progressive rock', 'psychedelic rock']",57
Clutch,"['funk metal', 'modern blues rock', 'southern metal', 'stoner metal', 'stoner rock']",55
Limi,['dark r&b'],61
KeBlack,"['french hip hop', 'pop urbaine', 'r&b francais']",70
Rayana Jay,['alternative r&b'],58
Ted Nugent,"['acid rock', 'album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'rock', 'southern rock']",53
Legião Urbana,"['mpb', 'rock brasiliense', 'rock nacional brasileiro']",70
702,"['contemporary r&b', 'girl group', 'hip pop', 'r&b']",55
Dash Berlin,"['big room', 'dutch house', 'dutch trance', 'edm', 'pop dance', 'progressive electro house', 'progressive house', 'trance', 'uplifting trance']",63
Rotimi,['pop r&b'],60
Ann Marie,['pop r&b'],53
Little Richard,"['blues', 'rock-and-roll', 'rockabilly', 'soul']",59
Chloe x Halle,['r&b'],55
CVBZ,"['dark r&b', 'pop edm']",54
Caetano Veloso,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",68
The Archies,"['bubblegum pop', 'classic canadian rock', 'rock-and-roll']",58
Grizzly Bear,"['art pop', 'baroque pop', 'brooklyn indie', 'indie rock', 'neo-synthpop', 'new weird america']",55
Mac Ayres,['chill r&b'],57
Khalil?,"['aesthetic rap', 'bedroom r&b', 'meme rap']",53
Maneva,"['brazilian hip hop', 'brazilian reggae', 'pop nacional']",70
Weston Estate,['chill r&b'],53
India.Arie,"['neo soul', 'r&b', 'urban contemporary']",56
Dan Auerbach,"['garage rock', 'modern blues rock']",56
Naughty Boy,['uk contemporary r&b'],62
Eryn Allen Kane,"['alternative r&b', 'neo soul']",54
MICO,['bedroom r&b'],55
re6ce,['bedroom r&b'],55
O Rappa,"['brazilian hip hop', 'brazilian reggae', 'brazilian rock', 'latin alternative', 'rock nacional brasileiro']",69
Frank Zappa,"['art rock', 'blues rock', 'experimental', 'instrumental rock', 'jazz fusion', 'jazz rock', 'progressive rock', 'proto-metal', 'psychedelic rock', 'symphonic rock', 'zolo']",57
CThruRio,['bedroom r&b'],54
Arlo Parks,"['alternative r&b', 'indie soul', 'uk contemporary r&b']",59
The Byrds,"['album rock', 'beatlesque', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock']",56
Tommy Genesis,"['alternative r&b', 'bc underground hip hop', 'canadian hip hop', 'canadian trap', 'escape room', 'trap queen']",58
Jerry Garcia,"['country rock', 'jam band', 'jamgrass', 'roots rock']",51
Connie Constance,['uk contemporary r&b'],60
Jacob Banks,['uk contemporary r&b'],59
Pip Millett,"['alternative r&b', 'uk contemporary r&b']",60
LIZOT,"['big room', 'german dance', 'hypertechno', 'slap house']",66
Beach Fossils,"['brooklyn indie', 'indie garage rock', 'indie rock', 'indie surf', 'noise pop', 'popgaze', 'shoegaze']",54
Mila J,"['r&b', 'trap queen']",54
Andra Day,['r&b'],57
Christian Kuria,"['chill r&b', 'indie r&b']",58
Blasterjaxx,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",62
HEIZE,"['k-pop', 'korean pop', 'korean r&b']",61
Koryn Hawthorne,"['gospel', 'gospel r&b']",52
Dorothy,"['modern alternative rock', 'modern blues rock', 'modern hard rock']",55
Des Rocs,"['modern alternative rock', 'rebel blues']",56
John Fogerty,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock']",56
brb.,"['bedroom r&b', 'singaporean pop']",59
Peter Frampton,"['album rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",55
The Chemical Brothers,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'rave', 'trip hop']",62
Foxx,"['baton rouge rap', 'dirty south rap']",51
bixby,['bedroom r&b'],55
Soccer Mommy,"['art pop', 'bubblegrunge', 'indie pop', 'indie rock', 'small room']",53
Widespread Panic,"['athens indie', 'jam band', 'southern rock']",50
JUNNY,['korean r&b'],57
Edward Elgar,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",58
Jorge Ben Jor,"['bossa nova', 'manguebeat', 'mpb', 'samba', 'samba-rock', 'tropicalia']",65
Xscape,"['atl hip hop', 'contemporary r&b', 'girl group', 'hip pop', 'r&b', 'urban contemporary']",51
Zayde Wølf,"['bossbeat', 'modern alternative rock', 'rebel blues']",56
Susan Tedeschi,"['blues', 'blues rock', 'country rock', 'electric blues', 'modern blues', 'southern rock']",53
Dan Caplen,"['neo soul', 'uk contemporary r&b']",61
Tungevaag,"['big room', 'nordic house']",64
Gustav Holst,"['british modern classical', 'classical', 'post-romantic era']",55
Devin Kennedy,"['bedroom r&b', 'chill r&b', 'indie r&b']",60
The Specials,"['britpop', 'new wave', 'punk', 'ska', 'ska revival']",58
"Slaughter Beach, Dog","['alternative emo', 'bubblegrunge', 'emo', 'lo-fi emo', 'pov: indie', 'small room']",51
Broken Social Scene,"['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'canadian rock', 'indie rock', 'noise pop']",53
Robert Plant,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'singer-songwriter', 'uk americana']",56
Mary Mary,"['gospel', 'gospel r&b']",54
Foxy Brown,"['contemporary r&b', 'east coast hip hop', 'hip pop', 'new jack swing', 'r&b']",55
Emeli Sandé,"['r&b', 'talent show', 'uk pop']",62
Pablo,"['arrocha', 'brega romantico', 'forro']",69
IAMNOBODI,"['abstract beats', 'neo r&b', 'vapor twitch']",56
Jinsang,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",55
Jenevieve,['alternative r&b'],55
Kamaiyah,"['alternative r&b', 'cali rap', 'oakland hip hop']",52
Joe Bonamassa,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']",57
James,"['britpop', 'madchester', 'permanent wave', 'pop rock']",60
DJ Paul,"['bounce', 'crunk', 'dirty south rap', 'memphis hip hop']",55
Pimp C,"['baton rouge rap', 'chopped and screwed', 'crunk', 'dirty south rap', 'houston rap']",51
sunkis,"['bedroom r&b', 'chinese r&b']",59
Ronald Isley,"['contemporary r&b', 'new jack swing', 'r&b']",53
Lucy Pearl,"['contemporary r&b', 'neo soul', 'new jack swing']",55
Dreamer Isioma,"['alternative r&b', 'modern indie pop']",53
Aaryan Shah,['dark r&b'],61
Nao,"['alternative r&b', 'uk contemporary r&b']",56
GEMINI,['korean r&b'],57
Beanie Sigel,"['battle rap', 'east coast hip hop', 'philly rap']",52
Dead Poet Society,"['boston indie', 'modern alternative rock']",55
Noname,"['alternative r&b', 'chicago rap']",53
RIELL,['dark r&b'],56
Omido,['dark r&b'],59
The Stone Roses,"['britpop', 'dance rock', 'madchester']",63
The Last Shadow Puppets,"['baroque pop', 'modern rock', 'sheffield indie']",59
Glenn Gould,"['canadian classical piano', 'canadian contemporary r&b', 'classical', 'classical piano']",58
Belle and Sebastian,"['alternative rock', 'baroque pop', 'chamber pop', 'indie rock', 'melancholia', 'scottish indie', 'scottish rock', 'singer-songwriter', 'twee pop']",57
Q,"['alternative r&b', 'indie r&b']",54
skaiwater,"['bedroom r&b', 'hyperpop', 'nottingham hip hop']",53
teo glacier,['bedroom r&b'],57
H-Town,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",51
Teena Marie,"['contemporary r&b', 'funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",51
Jeff Bernat,"['chill r&b', 'popping']",60
The Marcus King Band,"['modern blues', 'modern blues rock']",51
Madness,"['britpop', 'new romantic', 'new wave', 'ska', 'ska revival']",62
Thalles Roberto,"['brazilian gospel', 'rock cristiano', 'rock gospel brasileiro']",66
Skank,"['brazilian rock', 'latin alternative', 'manguebeat', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro']",68
Seori,['korean r&b'],58
Grupo Yndio,"['banda', 'grupera', 'mexican rock-and-roll', 'norteno', 'ranchera']",58
Daniel Di Angelo,['dark r&b'],59
Maeta,"['alternative r&b', 'indie r&b']",53
Fats Domino,"['louisiana blues', 'new orleans blues', 'piano blues', 'rock-and-roll', 'rockabilly']",55
IZA,"['afrofuturismo brasileiro', 'pop nacional', 'r&b brasileiro']",68
Guster,['boston rock'],50
Full Crate,"['armenian hip hop', 'dutch r&b', 'indie r&b', 'indie soul']",59
Foghat,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']",53
Free,"['album rock', 'blues rock', 'british blues', 'classic rock', 'hard rock']",55
Amaria,"['alternative r&b', 'chill r&b']",53
Pulp,"['alternative rock', 'britpop', 'permanent wave', 'sheffield indie']",60
Jennifer Hudson,"['dance pop', 'r&b', 'urban contemporary']",57
J. Holiday,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",52
Freeway,"['battle rap', 'hardcore hip hop', 'philly rap']",53
Loving,"['indie garage rock', 'victoria bc indie']",53
Shai,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b']",51
Layto,['dark r&b'],54
Elsa y Elmar,"['colombian indie', 'colombian pop', 'r&b en espanol']",63
ARTY,"['big room', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'russian edm']",55
The Box Tops,"['bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'psychedelic rock', 'rock-and-roll']",58
Lil' Mo,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",53
Matt and Kim,"['brooklyn indie', 'indietronica', 'modern rock', 'shimmer pop']",51
Ramsey,"['dark pop', 'dark r&b']",58
Yolanda Adams,"['gospel', 'gospel r&b']",52
Ray Lozano,['alternative r&b'],55
ENNY,['alternative r&b'],58
Zhané,"['contemporary r&b', 'r&b']",52
Tim Atlas,['chill r&b'],53
Shanti Dope,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap']",67
Adam Jensen,"['modern alternative rock', 'rebel blues']",54
Rapsody,"['alternative r&b', 'north carolina hip hop', 'trap queen']",53
Bryce Fox,"['modern alternative rock', 'rebel blues']",54
Mountain,"['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'proto-metal', 'psychedelic rock']",52
Bingo Players,"['big room', 'dutch house', 'edm', 'electro house', 'melbourne bounce', 'pop dance', 'progressive electro house', 'progressive house']",60
Sarah Kang,"['bedroom r&b', 'nyc pop']",58
Bellah,"['alternative r&b', 'indie r&b']",55
Jonathan McReynolds,"['gospel', 'gospel r&b']",52
The Millennial Club,"['bedroom r&b', 'chill r&b', 'la pop']",58
Michael Learns To Rock,"['boy band', 'danish pop rock']",65
Ummet Ozcan,"['big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",60
Zola,"['french hip hop', 'pop urbaine', 'r&b francais', 'rap francais']",68
Jayla Darden,['alternative r&b'],53
