name,genres,popularity
Erlando,['swedish tropical house'],48
Pablo Fierro,"['afro house', 'deep deep house']",48
Natascha Polké,['melodic house'],46
Daniel Avery,"['ambient techno', 'electronica', 'float house', 'future garage', 'intelligent dance music', 'microhouse', 'shiver pop']",44
just Fede,"['chill house', 'tropical house']",49
Prospa,['uk house'],47
Jerome Isma-Ae,"['munich electronic', 'progressive house']",47
Jack Wins,"['deep groove house', 'house', 'pop edm']",46
Ali Bakgor,"['turkish deep house', 'turkish edm']",47
Chapter & Verse,"['tech house', 'uk tech house']",46
Richard Durand,"['dutch trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",47
Nox Vahn,"['melodic house', 'progressive house']",44
Azzecca,['tech house'],41
Felix Da Housecat,"['acid house', 'alternative dance', 'chicago house', 'electroclash', 'filter house']",46
Unora,['chill house'],50
Lekota,['stutter house'],42
Mason,['tropical house'],50
Jocelyn Brown,"['diva house', 'post-disco']",49
Nathan Micay,"['canadian house', 'experimental house']",40
Eric Kupper,['tribal house'],44
Arodes,['melodic house'],47
Shaun Frank,"['canadian electronic', 'electro house', 'pop edm']",42
Guy Gerber,"['deep disco house', 'israeli techno', 'microhouse', 'minimal tech house', 'minimal techno', 'organic electronic', 'organic house']",47
Frankie Knuckles,"['acid house', 'chicago house', 'classic house', 'deep house', 'diva house']",47
Kimbo,"['chill house', 'tropical house']",48
LoudNæss,['tropical house'],49
Maya Jane Coles,"['deep disco house', 'deep house', 'electra', 'future garage', 'house', 'microhouse', 'minimal tech house', 'minimal techno', 'uk house']",45
Modera,['melodic house'],42
S3DA,"['chill house', 'tropical house']",47
