name,genres,popularity
Jerry Garcia,"['country rock', 'jam band', 'jamgrass', 'roots rock']",51
Travis Denning,"['contemporary country', 'country pop', 'modern country pop', 'modern country rock']",52
The Band Of Heathens,"['austin americana', 'classic texas country', 'modern southern rock']",51
Airbag,['argentine rock'],69
Natalia Jiménez,"['latin arena pop', 'latin pop', 'spanish pop rock']",63
Asia,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'progressive rock', 'soft rock']",55
Thom Yorke,"['alternative rock', 'art pop', 'art rock', 'electronica', 'glitch pop', 'indie rock', 'oxford indie']",59
Smash Into Pieces,['swedish alternative rock'],61
"Peter, Paul and Mary","['american folk revival', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",55
The Go-Go's,"['album rock', 'candy pop', 'classic rock', 'girl group', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'singer-songwriter', 'soft rock']",53
quannnic,"['hyper-rock', 'zoomergaze']",54
Beach Fossils,"['brooklyn indie', 'indie garage rock', 'indie rock', 'indie surf', 'noise pop', 'popgaze', 'shoegaze']",54
The Magnetic Fields,"['alternative rock', 'chamber pop', 'lo-fi', 'melancholia', 'metropopolis', 'permanent wave', 'tape club']",55
Silverchair,"['alternative metal', 'alternative rock', 'australian alternative rock', 'australian psych', 'australian rock', 'grunge', 'nu metal', 'post-grunge']",59
SunKissed Lola,"['opm', 'pinoy indie rock']",62
Lilly Wood and The Prick,"['french indie pop', 'french rock']",64
Charley Pride,"['classic country pop', 'country', 'country rock', 'nashville sound']",55
Tenth Avenue North,"['ccm', 'christian alternative rock', 'christian music']",52
Fito Paez,"['argentine rock', 'latin alternative', 'latin rock', 'rock en espanol']",68
Rainbow,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",60
Flogging Molly,"['celtic punk', 'celtic rock', 'punk']",56
Them Dirty Roses,['modern southern rock'],52
Unspoken,"['ccm', 'christian alternative rock', 'christian music']",52
Dorothy,"['modern alternative rock', 'modern blues rock', 'modern hard rock']",55
Des Rocs,"['modern alternative rock', 'rebel blues']",56
Landon McNamara,['reggae rock'],53
Quadeca,['hyper-rock'],54
Eagle-Eye Cherry,['pop rock'],60
John Fogerty,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock']",56
Evans Blue,"['alternative metal', 'canadian rock', 'christian rock', 'nu metal', 'post-grunge']",54
OK Go,"['chicago indie', 'modern rock', 'permanent wave']",53
Patricio Rey y sus Redonditos de Ricota,"['argentine rock', 'post-punk argentina']",69
Machine Head,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'metal', 'nu metal', 'progressive groove metal']",58
Peter Frampton,"['album rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']",55
Vilma Palma e Vampiros,"['argentine rock', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']",65
Death,"['death metal', 'dissonant death metal', 'florida death metal', 'groove metal', 'hard rock', 'metal', 'speed metal', 'technical death metal']",58
Sweet,"['album rock', 'glam rock', 'hard rock']",57
Soccer Mommy,"['art pop', 'bubblegrunge', 'indie pop', 'indie rock', 'small room']",53
Mœnia,"['latin alternative', 'latin arena pop', 'latin pop', 'mexican pop', 'mexican rock']",65
Yovie & Nuno,"['indonesian pop', 'indonesian pop rock']",69
Widespread Panic,"['athens indie', 'jam band', 'southern rock']",50
Butthole Surfers,"['alternative rock', 'experimental rock', 'grunge', 'noise rock', 'psychedelic punk', 'punk']",52
Sisters of Mercy,"['corrosion', 'gothic rock', 'industrial rock']",57
Leo Sayer,"['mellow gold', 'soft rock']",58
Village People,"['disco', 'new wave pop', 'soft rock']",60
Anne Murray,"['adult standards', 'canadian country', 'canadian pop', 'classic country pop', 'soft rock']",60
Jorge Ben Jor,"['bossa nova', 'manguebeat', 'mpb', 'samba', 'samba-rock', 'tropicalia']",65
Crazy Horse,"['country rock', 'folk rock', 'roots rock']",55
La Mosca Tse-Tse,"['latin alternative', 'latin rock', 'rock en espanol', 'ska argentino']",63
Cat Power,"['art pop', 'indie rock', 'melancholia', 'singer-songwriter', 'slowcore']",57
Zayde Wølf,"['bossbeat', 'modern alternative rock', 'rebel blues']",56
Elizabeth Mitchell,"[""children's folk"", ""children's music"", 'kindie rock']",53
Sammy Hagar,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",52
Bauhaus,"['alternative rock', 'dark wave', 'dream pop', 'gothic rock', 'industrial rock', 'new wave', 'post-punk', 'uk post-punk']",56
Susan Tedeschi,"['blues', 'blues rock', 'country rock', 'electric blues', 'modern blues', 'southern rock']",53
Jon Secada,['soft rock'],61
Freshlyground,"['african rock', 'afropop', 'kwaito', 'south african jazz', 'south african pop', 'south african pop dance']",62
Michael Ray,"['contemporary country', 'country road', 'modern country rock']",51
Nazareth,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'rock']",60
FIDLAR,"['indie garage rock', 'noise pop']",53
Tiffany,"['new wave pop', 'soft rock']",58
Sigur Rós,"['chamber pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic rock', 'indie rock', 'melancholia', 'nordic post-rock', 'post-rock']",58
Los Bunkers,"['chilean rock', 'concepcion indie', 'latin alternative', 'latin rock', 'rock en espanol']",67
King Crimson,"['art rock', 'instrumental rock', 'jazz rock', 'progressive rock', 'psychedelic rock', 'symphonic rock', 'zolo']",57
Broken Social Scene,"['alternative rock', 'baroque pop', 'canadian indie', 'canadian indie rock', 'canadian rock', 'indie rock', 'noise pop']",53
Robert Plant,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'singer-songwriter', 'uk americana']",56
10 Ft. Ganja Plant,"['east coast reggae', 'reggae', 'reggae rock']",55
Townes Van Zandt,"['alternative country', 'classic texas country', 'cosmic american', 'folk', 'outlaw country', 'roots rock', 'singer-songwriter']",53
Yo La Tengo,"['alternative rock', 'art pop', 'dream pop', 'indie rock', 'indietronica', 'lo-fi', 'new jersey indie', 'noise pop', 'permanent wave', 'shoegaze']",54
Anthrax,"['alternative metal', 'glam metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rap metal', 'rock', 'speed metal', 'thrash metal']",56
Sohodolls,"['electronic rock', 'sped up']",56
Slash,"['hard rock', 'rock']",59
Kurt Vile,"['art pop', 'chamber pop', 'indie rock', 'modern folk rock', 'neo-psychedelic', 'noise pop', 'philly indie', 'singer-songwriter']",54
BUMP OF CHICKEN,"['j-pop', 'j-rock']",66
Seventeen,['indonesian pop rock'],69
Demon Hunter,"['christian alternative rock', 'christian metal', 'christian metalcore', 'christian rock']",53
Cassadee Pope,"['contemporary country', 'country road', 'modern country rock', 'pop emo']",52
Gregory Isaacs,"['lovers rock', 'reggae', 'roots reggae']",58
Toadies,"['alternative rock', 'grunge', 'pop rock', 'post-grunge']",50
Night Ranger,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'soft rock']",51
Sheena Ringo,"['j-pop', 'j-rock']",63
Katastro,['reggae rock'],50
Joe Bonamassa,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock']",57
Jackie Wilson,"['chicago soul', 'classic soul', 'quiet storm', 'rock-and-roll', 'soul']",56
